customer_id,order_date,revenue
371,2023-12-20,95.59
371,2023-12-22,245.3
371,2023-12-30,113.17
372,2023-03-05,73.64
372,2023-07-23,138.63
372,2023-07-31,110.3
372,2023-08-12,280.24
372,2023-08-26,272.43
372,2023-09-15,54.01
372,2023-10-20,268.64
372,2023-11-21,380.66
373,2023-08-21,127.3
373,2023-09-29,479.79
373,2023-10-09,215.89
373,2023-10-26,288.56
373,2023-12-14,158.61
374,2023-12-10,256.63
374,2023-12-12,187.49
375,2023-05-20,84.03
375,2023-05-25,266.44
375,2023-06-02,323.22
375,2023-07-08,126.64
375,2023-10-05,400.53
375,2023-12-25,54.25
375,2023-12-30,27.86
376,2023-05-10,313.59
376,2023-05-24,461.8
376,2023-06-26,100.85
376,2023-07-02,87.99
376,2023-12-10,383.37
377,2023-10-10,169.24
377,2023-10-11,496.48
377,2023-12-22,24.91
377,2023-12-24,332.92
378,2023-10-18,149.99
378,2023-10-25,162.87
378,2023-11-03,148.97
378,2023-11-11,179.44
378,2023-11-14,434.48
378,2023-12-02,482.19
379,2023-09-19,460.53
379,2023-10-08,411.63
379,2023-10-18,493.49
379,2023-10-22,245.85
379,2023-11-17,202.17
379,2023-11-28,178.11
380,2023-08-09,23.1
380,2023-09-17,54.32
381,2023-11-16,260.02
381,2023-11-24,366.11
381,2023-12-13,312.61
381,2023-12-14,402.79
381,2023-12-16,238.01
381,2023-12-18,496.34
382,2023-04-02,223.24
382,2023-04-05,99.96
382,2023-05-11,45.16
382,2023-06-29,456.21
382,2023-07-04,279.39
382,2023-08-31,105.7
383,2023-06-08,292.47
383,2023-07-22,320.51
383,2023-08-21,428.01
383,2023-09-20,21.72
383,2023-10-10,400.87
383,2023-11-03,378.38
383,2023-11-29,261.61
383,2023-12-08,379.65
383,2023-12-10,262.15
383,2023-12-29,216.47
384,2023-02-10,326.17
384,2023-04-18,35.49
384,2023-04-19,390.55
384,2023-04-28,346.57
384,2023-05-11,25.54
384,2023-09-13,379.35
384,2023-09-19,445.01
384,2023-10-22,251.54
385,2023-10-22,369.87
385,2023-10-23,66.76
385,2023-10-25,374.26
385,2023-10-31,369.59
385,2023-11-18,472.59
385,2023-12-02,149.05
385,2023-12-03,375.24
385,2023-12-16,212.25
385,2023-12-30,224.51
386,2023-10-07,405.82
386,2023-10-28,270.38
387,2023-12-20,385.99
387,2023-12-23,210.68
387,2023-12-24,165.84
387,2023-12-26,354.58
387,2023-12-26,177.71
387,2023-12-29,259.75
388,2023-09-09,110.7
388,2023-10-26,34.79
388,2023-11-13,472.9
388,2023-11-30,373.17
388,2023-12-03,59.71
388,2023-12-22,249.54
389,2023-02-20,152.71
389,2023-05-06,439.1
389,2023-06-12,358.17
389,2023-06-20,234.41
389,2023-06-27,83.71
389,2023-07-21,146.04
389,2023-10-12,46.96
389,2023-10-26,336.66
390,2023-08-16,264.4
390,2023-08-19,388.51
390,2023-08-24,302.99
390,2023-08-28,88.9
390,2023-09-20,326.19
390,2023-09-28,344.76
391,2023-10-27,51.59
391,2023-11-29,394.53
391,2023-11-30,374.93
391,2023-12-01,428.25
391,2023-12-05,32.09
391,2023-12-05,35.57
391,2023-12-20,36.49
391,2023-12-25,266.16
392,2023-09-30,298.17
392,2023-11-01,252.45
392,2023-11-21,429.96
392,2023-11-28,418.83
392,2023-12-23,296.07
392,2023-12-25,483.01
393,2023-02-01,124.34
393,2023-03-18,81.28
393,2023-06-06,228.89
393,2023-08-08,416.08
393,2023-08-10,418.45
393,2023-09-02,417.05
393,2023-09-25,334.86
393,2023-09-29,173.63
394,2023-09-15,479.55
394,2023-12-05,351.02
395,2023-04-30,51.7
395,2023-05-21,206.78
395,2023-05-25,227.46
395,2023-10-23,393.68
395,2023-11-02,366.38
395,2023-12-22,329.37
395,2023-12-22,79.93
396,2023-11-08,403.61
396,2023-12-21,163.06
397,2023-11-14,52.84
397,2023-11-26,36.3
397,2023-11-26,147.95
397,2023-11-28,335.7
397,2023-12-13,68.15
397,2023-12-16,116.09
397,2023-12-17,306.66
397,2023-12-18,218.12
397,2023-12-24,310.63
398,2023-07-04,191.92
398,2023-07-14,474.29
398,2023-08-02,436.22
398,2023-08-12,410.19
398,2023-09-01,494.07
398,2023-09-03,414.59
398,2023-11-22,417.05
398,2023-12-24,290.35
398,2023-12-26,20.25
399,2023-07-03,427.29
399,2023-07-29,436.78
399,2023-09-28,41.46
399,2023-10-14,179.54
399,2023-10-17,372.11
399,2023-11-20,194.16
399,2023-12-07,459.22
400,2023-09-18,437.7
400,2023-10-07,180.65
400,2023-10-08,486.57
400,2023-10-16,473.89
400,2023-10-24,342.01
400,2023-10-27,329.24
400,2023-11-16,486.62
400,2023-11-17,284.65
400,2023-12-05,28.24
400,2023-12-27,359.63
401,2023-09-11,476.34
402,2023-10-07,378.18
402,2023-12-23,106.73
403,2023-05-19,263.02
403,2023-05-24,95.71
403,2023-06-21,178.04
403,2023-07-13,425.39
403,2023-08-02,381.37
403,2023-08-06,469.81
403,2023-10-11,95.4
403,2023-10-27,238.41
403,2023-12-04,357.21
404,2023-11-09,98.21
404,2023-11-11,291.83
404,2023-11-19,445.51
404,2023-11-28,22.38
404,2023-12-13,308.05
404,2023-12-24,370.99
405,2023-05-15,466.21
405,2023-06-08,383.18
405,2023-06-25,480.18
405,2023-07-07,437.9
405,2023-07-18,283.35
405,2023-10-08,64.91
405,2023-11-09,257.5
405,2023-11-30,188.88
405,2023-12-11,391.12
405,2023-12-26,110.03
406,2023-11-23,198.32
406,2023-12-03,187.27
406,2023-12-07,57.63
406,2023-12-14,283.92
406,2023-12-16,82.06
406,2023-12-16,245.88
406,2023-12-22,472.49
406,2023-12-25,112.19
406,2023-12-25,287.87
406,2023-12-27,116.97
407,2023-12-30,438.66
407,2023-12-30,431.9
407,2023-12-30,484.26
407,2023-12-30,408.17
407,2023-12-30,46.31
407,2023-12-30,162.1
407,2023-12-30,72.25
408,2023-06-19,362.21
408,2023-07-01,60.01
408,2023-07-25,80.63
408,2023-08-02,349.65
408,2023-08-30,297.4
408,2023-11-18,382.75
408,2023-12-10,63.33
408,2023-12-21,220.95
408,2023-12-24,247.49
409,2023-03-02,327.19
410,2023-05-03,477.23
410,2023-06-03,66.23
410,2023-08-15,278.18
410,2023-09-20,486.14
410,2023-09-26,157.51
410,2023-11-08,88.9
410,2023-12-24,189.72
411,2023-04-08,208.29
411,2023-06-22,450.82
411,2023-08-26,435.65
411,2023-09-26,148.62
411,2023-11-28,155.43
411,2023-12-26,89.16
412,2023-07-26,450.09
412,2023-07-31,468.42
412,2023-10-14,398.03
413,2023-05-03,261.0
413,2023-05-12,458.8
413,2023-06-14,347.78
414,2023-07-11,303.86
414,2023-09-12,428.47
414,2023-12-19,112.11
415,2023-06-14,139.04
415,2023-09-06,381.12
415,2023-09-11,69.59
415,2023-09-24,81.38
415,2023-10-21,53.83
415,2023-10-30,146.53
415,2023-11-14,316.58
416,2023-05-29,246.58
416,2023-06-11,99.69
416,2023-12-15,181.34
416,2023-12-23,21.79
417,2023-09-20,248.78
417,2023-10-20,124.81
417,2023-10-31,443.18
417,2023-11-02,397.1
417,2023-11-14,492.81
417,2023-12-16,90.31
418,2023-02-17,271.33
418,2023-04-19,324.31
418,2023-08-31,260.66
418,2023-09-09,194.0
418,2023-10-30,334.98
418,2023-12-19,103.01
419,2023-06-17,384.4
419,2023-09-20,220.07
420,2023-03-10,315.77
420,2023-04-19,429.14
420,2023-05-30,351.73
420,2023-06-08,396.42
420,2023-09-03,100.58
420,2023-09-03,197.42
420,2023-09-28,336.68
420,2023-12-23,112.99
421,2023-05-01,77.19
421,2023-06-16,100.94
421,2023-07-15,338.77
421,2023-09-17,207.58
422,2023-07-12,24.44
422,2023-07-24,74.79
422,2023-07-24,405.27
422,2023-08-06,283.96
422,2023-08-20,359.72
422,2023-09-28,426.51
422,2023-12-29,357.91
423,2023-10-05,367.3
423,2023-10-11,482.92
423,2023-12-06,395.3
424,2023-05-21,255.1
424,2023-05-26,50.18
424,2023-08-16,120.17
424,2023-10-22,217.37
424,2023-11-15,418.04
424,2023-11-29,157.47
424,2023-12-07,316.73
424,2023-12-29,293.36
425,2023-03-05,73.82
425,2023-03-26,457.27
425,2023-06-06,52.08
425,2023-06-11,122.65
425,2023-06-22,457.01
425,2023-07-15,125.22
425,2023-08-21,188.51
425,2023-10-25,352.14
425,2023-11-03,431.99
425,2023-11-05,141.11
426,2023-05-03,412.97
426,2023-05-12,368.29
426,2023-09-22,126.51
426,2023-09-25,295.14
426,2023-11-07,257.12
426,2023-11-12,390.95
426,2023-11-27,245.6
426,2023-11-30,197.86
427,2023-06-30,149.23
427,2023-08-21,146.78
428,2023-09-10,54.72
428,2023-10-25,363.64
428,2023-11-01,266.03
428,2023-11-01,318.09
428,2023-11-11,50.64
428,2023-11-17,131.21
428,2023-12-14,231.51
429,2023-11-18,464.03
429,2023-12-27,464.94
430,2023-09-30,422.07
430,2023-10-07,34.51
430,2023-11-01,387.77
430,2023-12-13,203.45
431,2023-11-03,452.38
431,2023-11-23,379.58
431,2023-11-27,409.56
431,2023-12-05,117.96
431,2023-12-10,258.96
431,2023-12-14,483.37
431,2023-12-23,206.35
431,2023-12-23,96.8
431,2023-12-28,497.64
431,2023-12-29,441.9
432,2023-10-17,371.14
432,2023-11-06,478.95
432,2023-11-12,364.12
432,2023-11-17,355.08
432,2023-11-29,151.38
432,2023-11-29,333.62
432,2023-12-06,435.89
432,2023-12-07,374.35
432,2023-12-28,465.97
432,2023-12-29,283.3
433,2023-08-24,348.13
433,2023-10-25,53.18
433,2023-12-19,132.84
434,2023-07-12,454.45
434,2023-07-23,379.95
434,2023-07-26,253.51
434,2023-12-07,30.99
434,2023-12-10,44.34
435,2023-10-23,91.12
435,2023-10-24,492.59
435,2023-10-29,436.84
435,2023-11-05,155.23
435,2023-11-10,312.88
435,2023-11-14,379.95
435,2023-11-21,416.46
435,2023-11-25,421.11
435,2023-11-25,72.81
435,2023-12-19,444.26
436,2023-05-19,434.3
436,2023-05-25,129.59
436,2023-07-12,323.47
436,2023-07-20,276.82
436,2023-08-28,158.48
436,2023-12-23,448.8
437,2023-05-26,156.27
437,2023-12-24,97.85
438,2023-01-23,109.4
438,2023-03-01,112.15
438,2023-03-21,30.39
438,2023-06-25,321.85
438,2023-09-15,32.79
439,2023-03-16,83.52
439,2023-04-18,364.21
439,2023-06-30,34.65
439,2023-07-23,122.84
439,2023-11-20,186.87
439,2023-12-05,83.84
439,2023-12-06,223.22
440,2023-11-11,425.13
440,2023-11-12,358.08
440,2023-11-22,377.88
440,2023-12-01,239.38
440,2023-12-13,293.69
440,2023-12-25,49.42
440,2023-12-29,416.8
441,2023-11-05,120.67
442,2023-08-05,179.98
442,2023-08-15,413.83
442,2023-08-22,47.5
442,2023-09-09,379.52
442,2023-09-10,359.81
442,2023-10-07,248.62
442,2023-12-11,200.04
442,2023-12-24,375.45
442,2023-12-28,165.07
443,2023-08-08,308.43
443,2023-10-02,338.76
443,2023-11-02,238.5
444,2023-07-01,78.63
444,2023-07-20,51.37
444,2023-09-08,345.86
444,2023-09-17,326.22
444,2023-11-16,472.31
444,2023-11-22,67.52
444,2023-12-02,374.81
444,2023-12-30,382.34
445,2023-10-16,236.96
446,2023-09-04,260.7
446,2023-09-10,383.39
446,2023-10-05,28.58
446,2023-10-22,20.54
446,2023-11-20,76.89
446,2023-12-22,392.29
446,2023-12-28,62.7
447,2023-05-27,201.13
447,2023-09-22,227.74
447,2023-10-01,387.32
447,2023-10-27,130.02
447,2023-11-15,346.85
448,2023-10-03,244.69
448,2023-10-18,301.5
448,2023-12-26,163.83
448,2023-12-29,457.57
449,2023-07-03,72.13
449,2023-07-26,21.85
449,2023-08-03,261.24
449,2023-08-13,107.89
449,2023-09-18,408.14
449,2023-10-05,153.52
449,2023-11-08,60.05
449,2023-11-19,326.85
449,2023-12-04,214.39
450,2023-11-08,23.69
451,2023-05-03,179.19
451,2023-05-20,472.62
451,2023-05-26,346.07
451,2023-09-01,136.89
451,2023-09-04,104.91
451,2023-09-17,185.32
451,2023-12-05,114.48
452,2023-02-13,498.75
452,2023-02-17,72.88
452,2023-02-28,93.36
452,2023-04-27,165.64
452,2023-05-01,357.41
452,2023-11-08,111.08
453,2023-03-31,45.07
453,2023-05-22,386.79
453,2023-07-15,383.27
453,2023-07-22,462.95
453,2023-08-01,304.94
453,2023-08-13,287.7
453,2023-08-15,202.56
453,2023-09-24,70.15
453,2023-12-06,459.87
454,2023-09-19,494.95
454,2023-10-03,267.23
454,2023-11-20,179.83
454,2023-12-16,379.78
454,2023-12-30,386.43
455,2023-05-19,399.54
455,2023-07-15,96.77
455,2023-09-01,102.11
456,2023-06-04,51.75
456,2023-07-27,404.88
456,2023-09-20,158.41
456,2023-09-24,440.43
456,2023-10-09,328.88
456,2023-10-21,241.75
457,2023-12-11,222.42
457,2023-12-17,305.02
457,2023-12-24,45.22
458,2023-08-30,165.69
458,2023-09-06,351.79
458,2023-09-12,177.0
458,2023-09-13,70.9
458,2023-11-04,340.64
458,2023-12-07,474.67
459,2023-10-28,282.59
459,2023-12-08,485.24
459,2023-12-10,118.29
459,2023-12-13,295.88
460,2023-09-05,417.45
460,2023-09-29,415.32
460,2023-11-23,221.38
461,2023-04-05,228.19
461,2023-06-18,497.97
461,2023-06-22,195.11
461,2023-07-09,199.74
461,2023-07-20,276.94
461,2023-12-10,497.16
461,2023-12-12,87.55
461,2023-12-26,342.73
462,2023-08-15,130.22
462,2023-08-23,222.21
462,2023-08-29,217.1
462,2023-09-16,470.01
462,2023-10-04,433.17
462,2023-12-01,70.05
462,2023-12-06,424.62
462,2023-12-12,488.88
462,2023-12-27,121.61
462,2023-12-28,413.51
463,2023-07-06,22.82
463,2023-07-15,94.89
463,2023-10-25,302.33
464,2023-02-18,446.62
464,2023-03-09,96.02
464,2023-06-30,390.74
464,2023-11-19,27.72
464,2023-12-01,405.87
465,2023-05-09,483.23
465,2023-06-06,245.93
465,2023-06-16,308.25
465,2023-09-08,384.03
465,2023-09-12,27.88
465,2023-09-17,43.18
465,2023-10-26,494.97
465,2023-11-27,124.93
465,2023-12-09,268.52
465,2023-12-13,226.74
466,2023-02-18,139.03
466,2023-04-09,54.7
466,2023-04-15,221.9
466,2023-07-22,351.42
466,2023-07-31,424.27
466,2023-09-04,171.96
466,2023-11-18,436.64
467,2023-12-13,358.07
467,2023-12-18,284.63
467,2023-12-18,471.5
467,2023-12-19,228.03
467,2023-12-23,271.55
467,2023-12-26,280.8
467,2023-12-29,31.32
468,2023-08-31,380.78
468,2023-11-12,133.98
468,2023-11-19,175.11
469,2023-03-08,251.46
469,2023-03-29,202.77
469,2023-05-12,419.17
469,2023-06-25,118.65
469,2023-08-21,257.56
469,2023-12-29,452.76
470,2023-09-22,390.99
470,2023-09-24,172.78
470,2023-10-26,285.81
471,2023-10-09,96.93
471,2023-10-14,387.48
471,2023-10-31,295.43
471,2023-12-06,350.18
472,2023-12-09,118.64
472,2023-12-12,262.9
472,2023-12-14,56.74
472,2023-12-19,402.66
472,2023-12-20,112.58
472,2023-12-27,132.6
472,2023-12-29,261.46
473,2023-12-21,248.33
473,2023-12-22,399.74
473,2023-12-25,54.63
473,2023-12-27,24.35
473,2023-12-29,401.37
473,2023-12-29,290.35
473,2023-12-29,107.9
473,2023-12-30,309.92
474,2023-12-08,349.83
474,2023-12-16,280.64
475,2023-11-16,288.93
475,2023-11-26,250.26
475,2023-12-01,436.62
475,2023-12-08,213.97
475,2023-12-12,204.57
475,2023-12-18,342.42
475,2023-12-26,92.18
476,2023-07-23,373.37
476,2023-08-17,449.09
476,2023-10-31,98.68
477,2023-10-17,40.06
477,2023-10-28,485.54
477,2023-11-13,169.87
477,2023-12-07,199.27
477,2023-12-15,246.29
477,2023-12-20,347.26
477,2023-12-28,470.88
478,2023-08-28,421.75
478,2023-09-04,445.09
478,2023-09-09,415.93
478,2023-09-17,110.13
478,2023-10-02,350.37
478,2023-10-20,490.83
478,2023-11-27,126.15
478,2023-12-14,178.23
478,2023-12-16,80.06
479,2023-09-19,79.66
479,2023-10-16,74.89
479,2023-11-05,55.31
479,2023-11-09,375.42
479,2023-11-13,108.79
479,2023-11-22,48.48
479,2023-11-29,148.69
479,2023-12-02,145.55
479,2023-12-26,319.47
479,2023-12-27,181.75
480,2023-05-13,426.41
480,2023-05-23,188.99
480,2023-08-24,412.7
480,2023-11-13,410.22
480,2023-11-15,310.09
481,2023-06-02,353.29
482,2023-11-26,419.7
482,2023-12-01,195.24
482,2023-12-01,171.49
482,2023-12-05,390.3
482,2023-12-05,202.59
482,2023-12-08,169.26
482,2023-12-15,255.45
482,2023-12-19,356.94
482,2023-12-22,464.22
482,2023-12-27,365.96
483,2023-05-09,276.87
483,2023-07-22,283.85
483,2023-07-30,235.26
483,2023-08-26,412.46
483,2023-11-07,262.7
483,2023-12-07,97.97
484,2023-06-03,159.5
484,2023-08-09,114.01
485,2023-12-20,493.92
485,2023-12-21,94.37
485,2023-12-21,250.29
485,2023-12-23,330.12
485,2023-12-24,111.8
485,2023-12-28,422.92
485,2023-12-28,326.17
485,2023-12-28,422.63
485,2023-12-30,209.6
486,2023-06-09,67.06
486,2023-07-23,354.89
486,2023-08-10,176.11
486,2023-12-13,490.8
486,2023-12-17,370.12
487,2023-04-27,272.8
487,2023-05-08,342.21
487,2023-05-22,395.19
487,2023-06-01,345.64
487,2023-07-28,99.07
487,2023-08-06,350.8
487,2023-09-16,484.69
487,2023-09-26,226.94
487,2023-12-16,455.89
488,2023-11-01,418.95
488,2023-11-05,462.35
488,2023-12-02,200.11
488,2023-12-03,387.61
488,2023-12-06,236.62
488,2023-12-11,39.68
488,2023-12-17,221.65
488,2023-12-23,40.96
488,2023-12-28,461.2
489,2023-10-14,270.59
489,2023-10-20,468.49
489,2023-10-26,312.3
489,2023-11-05,471.05
489,2023-11-15,45.59
489,2023-11-20,331.87
489,2023-12-28,145.68
490,2023-08-16,87.5
490,2023-10-01,275.79
490,2023-10-08,397.0
490,2023-11-03,66.58
490,2023-12-02,426.49
490,2023-12-04,350.03
490,2023-12-10,154.35
491,2023-06-22,405.64
491,2023-06-29,436.97
492,2023-04-13,299.83
492,2023-09-29,179.62
492,2023-10-14,57.91
493,2023-07-05,359.34
493,2023-09-16,232.4
494,2023-06-12,461.66
494,2023-08-31,99.21
494,2023-10-14,145.18
494,2023-12-02,350.83
494,2023-12-08,198.17
494,2023-12-12,382.3
495,2023-06-24,189.46
495,2023-07-25,51.42
495,2023-09-20,112.78
495,2023-09-30,199.38
496,2023-06-10,276.87
497,2023-09-18,314.81
497,2023-09-26,66.2
498,2023-11-12,138.52
498,2023-11-13,210.62
498,2023-12-23,462.59
499,2023-09-05,484.32
499,2023-09-25,476.15
500,2023-07-08,440.59
500,2023-09-20,366.82
500,2023-11-10,62.18
500,2023-12-22,418.13
500,2023-12-29,238.32
500,2023-12-29,374.38
